versiculo,degree_centrality,eigenvector_centrality,betweenness_centrality
Miquéias 2:11,0.002145002145002145,0.006779585720656714,0.0001701624091332565
Atos 5:32,0.000957000957000957,0.006778799592329943,3.892670741696107e-05
Mateus 28:2,0.001089001089001089,0.006776144130463733,0.00021091206757673715
Isaías 61:7,0.000957000957000957,0.00677394094624388,0.0001230942637338491
João 10:18,0.001122001122001122,0.00677130830907161,6.332935211258334e-05
João 16:14,0.001056001056001056,0.006767290239317078,5.082188627697092e-05
2 Tessalonicenses 2:1,0.000693000693000693,0.006766695955848035,3.815652683958689e-05
Daniel 12:1,0.002244002244002244,0.006763126236934722,0.0006538704864235571
Isaías 61:9,0.0007920007920007919,0.0067605291520802056,5.1438310036840545e-05
Atos 26:16,0.0015840015840015839,0.006757379917444617,6.167943033238025e-05
Habacuque 3:17,0.001617001617001617,0.006755014293614253,0.0004666867449666113
Apocalipse 2:20,0.001881001881001881,0.006753937164677658,0.0003919790962979485
João 13:2,0.001419001419001419,0.006751530002890754,0.0004680447637275855
Atos 9:14,0.000627000627000627,0.0067510769253709526,2.496995641118887e-05
Salmos 45:2,0.00132000132000132,0.006750939538436058,0.0001638285139757726
Lucas 12:8,0.000891000891000891,0.00674327699277926,7.580293978989863e-05
Miquéias 6:8,0.003036003036003036,0.0067414658432914925,0.0009545099821794857
Josué 1:9,0.001914001914001914,0.0067402735960914685,0.0002825655877041091
2 Coríntios 5:16,0.001914001914001914,0.006735843302293385,0.0001710494420901362
1 Pedro 2:16,0.001089001089001089,0.006733656541627848,5.195332252089361e-05
Ezequiel 3:17,0.002343002343002343,0.0067284116327430464,0.0004263107525193038
Salmos 72:2,0.001089001089001089,0.006727201160650244,5.4739894485387024e-05
Romanos 14:19,0.001452001452001452,0.006727018577120518,0.00027264610277920066
Provérbios 28:13,0.00264000264000264,0.006724411759279915,0.0005104736484606492
Atos 14:23,0.0015840015840015839,0.00671993835295647,0.00013785758165068169
Colossenses 3:24,0.001419001419001419,0.006715883721896449,0.00028677341502423935
Tiago 2:23,0.001221001221001221,0.006714826479359377,0.00018403141542416637
Tiago 1:19,0.003102003102003102,0.006714341545569431,0.0011458180781547657
Romanos 11:15,0.001023001023001023,0.00671314733769645,7.250638632650239e-05
Lucas 2:34,0.002112002112002112,0.00670565700681719,0.0005386552979747488
Salmos 145:17,0.001452001452001452,0.006699118801656373,7.855386692457907e-05
1 Tessalonicenses 5:5,0.00066000066000066,0.006695203844178027,1.462693397792593e-05
1 Coríntios 1:12,0.001221001221001221,0.006693182618061869,0.0001375088480759666
1 Tessalonicenses 5:18,0.001023001023001023,0.0066873765044394165,8.891004760263719e-05
Atos 26:28,0.000627000627000627,0.006683225359461522,6.154582520194707e-05
Isaías 63:10,0.002574002574002574,0.006682449388346603,0.0008764361226933859
Apocalipse 16:15,0.00165000165000165,0.006682364797679266,0.0001739619936904924
Efésios 6:11,0.001815001815001815,0.006681024255377246,0.00032756412154410326
1 Samuel 2:1,0.001947001947001947,0.006677349301500537,0.0003370877827027563
Romanos 9:15,0.0007920007920007919,0.0066751045790449815,6.159978010901573e-05
Hebreus 7:24,0.00066000066000066,0.006673247324405124,7.071552008845476e-05
Romanos 10:14,0.001353001353001353,0.006672586179513757,0.00024958934275711006
1 Reis 3:9,0.002211002211002211,0.006671028756397646,0.0003814892409810315
1 Reis 22:22,0.001617001617001617,0.0066705921735687405,0.0005494122515570035
Salmos 22:16,0.001947001947001947,0.006669021599048383,0.00045457743950804525
Atos 3:12,0.001056001056001056,0.0066640657194160765,9.544940959541837e-05
Efésios 1:8,0.000924000924000924,0.006661971558617958,0.00010245604174851716
Efésios 4:5,0.001287001287001287,0.006660463199077798,6.05978598165987e-05
Salmos 99:1,0.001881001881001881,0.00665887674737481,0.0004331635172587034
Salmos 25:11,0.001056001056001056,0.006658627886207918,6.0351461043680425e-05
1 Tessalonicenses 2:9,0.002079002079002079,0.006657816753864748,0.00034689970684798294
Salmos 78:38,0.001419001419001419,0.006657453112084929,0.0002544226434310993
Zacarias 6:13,0.001716001716001716,0.006653329520308619,0.00017237246937459495
Salmos 24:4,0.001914001914001914,0.0066521650292017225,0.00026177615645103797
1 Coríntios 10:20,0.001056001056001056,0.006647847884847731,6.840253406511382e-05
João 12:45,0.000462000462000462,0.006646420872575224,4.373347067387221e-06
Atos 20:29,0.001155001155001155,0.006643867465079333,0.0002878728857154877
2 Reis 20:3,0.002178002178002178,0.006642829958184334,0.0006405083269670697
Lucas 10:25,0.00099000099000099,0.006639348376347783,4.4236202144079776e-05
Lucas 22:28,0.00066000066000066,0.006637614014666897,0.00011780138692902649
1 João 4:21,0.001089001089001089,0.006636783147896278,9.303571796664831e-05
1 Pedro 2:20,0.001188001188001188,0.006636315023537168,0.0001896381809732211
1 Coríntios 4:14,0.001221001221001221,0.006636093914680678,0.00015301312130210513
1 Coríntios 11:25,0.000594000594000594,0.006632760410997344,1.9704422487563028e-05
Lucas 22:19,0.001617001617001617,0.0066297576087157115,0.0005208884924921768
1 Crônicas 16:36,0.00066000066000066,0.006620765860282603,6.1010492392543934e-05
João 6:62,0.00066000066000066,0.006619969066945533,2.2468195015970707e-05
Jeremias 31:12,0.002079002079002079,0.006612019988703485,0.00022464385187827632
Isaías 44:9,0.002508002508002508,0.006610616191935892,0.00039920823274558975
Zacarias 12:1,0.002013002013002013,0.006605868093542252,0.00031707443238312933
Isaías 65:19,0.000891000891000891,0.006604274402464247,3.369670931448322e-05
Lucas 19:42,0.002112002112002112,0.0066036353353146945,0.00029508062136543597
2 Tessalonicenses 1:1,0.000594000594000594,0.006602929086313663,1.3828185436819458e-05
Isaías 1:11,0.00198000198000198,0.0066000046167665,0.0001353436077807077
Lucas 15:20,0.001386001386001386,0.006597201287112365,0.0003518928026635016
Oseias 2:19,0.00132000132000132,0.0065962398687017905,7.169077918177504e-05
Jeremias 33:8,0.000957000957000957,0.006594725319829333,7.101509006379634e-05
1 João 2:17,0.001452001452001452,0.006592937817029332,0.00017556186805218894
Hebreus 11:4,0.001386001386001386,0.006586705918266318,0.00039439422696661006
Números 12:8,0.001617001617001617,0.006582500304463954,0.0002847773704314132
Malaquias 1:10,0.0017490017490017489,0.0065791479396422456,0.00024645803520771767
Lucas 22:30,0.001221001221001221,0.006576583793079804,0.0002776658090749083
João 14:28,0.001386001386001386,0.006574755972248288,0.000146618900911375
1 Tessalonicenses 5:11,0.001353001353001353,0.006573838341996467,7.24090654975748e-05
Atos 3:16,0.001221001221001221,0.006573236441330844,0.00023094544239351768
Filipenses 3:1,0.002145002145002145,0.00657282563202508,0.0004479925796240143
Provérbios 8:13,0.001848001848001848,0.006571957158103606,0.00028791087423381094
Lucas 10:18,0.0007920007920007919,0.006571162814868269,2.5305329068582044e-05
Provérbios 1:20,0.000957000957000957,0.006569622678706993,9.306907729997492e-05
Mateus 27:43,0.001353001353001353,0.006569119557430411,0.00015211980042218373
Naum 1:6,0.002145002145002145,0.006568226042282911,0.0004685522401433649
2 Coríntios 8:12,0.002145002145002145,0.006568040819512191,0.00040057614199372703
Atos 16:15,0.002013002013002013,0.006564154957481606,0.00037209540363177944
Salmos 90:1,0.001353001353001353,0.006563809411432722,0.0001927701980228061
Salmos 119:97,0.001419001419001419,0.00656045367613777,9.750071018682922e-05
1 Coríntios 15:53,0.000693000693000693,0.006556944289492711,2.063963790793619e-05
Salmos 146:6,0.001452001452001452,0.006556646073820182,0.0003594442436508562
Salmos 91:4,0.001122001122001122,0.006554272299142515,0.00013159190471863526
Daniel 5:20,0.001947001947001947,0.006552548625718544,0.000508179695579938
2 Coríntios 10:3,0.000825000825000825,0.006551005866176975,4.713386173037411e-05
Atos 18:6,0.002211002211002211,0.006548731226355654,0.0003953327679875643
Apocalipse 1:13,0.001221001221001221,0.006548385932522765,0.00023668140591968597
Mateus 22:42,0.00132000132000132,0.0065465050002873944,0.00021158223662875132
Jeremias 29:8,0.001683001683001683,0.006545853568855229,5.546530131752896e-05
Marcos 1:11,0.000858000858000858,0.0065422830713548555,6.854221631456862e-06
Ezequiel 34:16,0.001782001782001782,0.006538381645644288,0.0006102743649229999
Isaías 59:16,0.001089001089001089,0.006536520865381741,0.00014930950360780685
Lucas 21:12,0.001683001683001683,0.006532548799957199,0.0002554263454470391
Hebreus 9:16,0.000231000231000231,0.006531229904553921,5.220882659364756e-06
Salmos 49:6,0.0017490017490017489,0.006530464835760856,0.00014748955819818797
1 Timóteo 1:4,0.001221001221001221,0.00652918610078751,0.00012777577909063535
Salmos 37:7,0.001683001683001683,0.0065251838097341785,0.0003121695171048351
Gálatas 4:8,0.001617001617001617,0.006525079366023732,0.00021877191379915303
Hebreus 9:25,0.000726000726000726,0.006523962025628437,7.153131865824964e-05
Gálatas 6:3,0.001155001155001155,0.0065236054105764765,0.00014515845879113618
Hebreus 7:1,0.001188001188001188,0.006523582711999886,0.00020006576293198625
Atos 2:30,0.001815001815001815,0.006522517763826098,0.00017715997593014757
Isaías 26:4,0.001419001419001419,0.006522236073666509,0.00011499242462445887
Zacarias 11:11,0.001221001221001221,0.006520203465402683,0.0002628083476067092
Mateus 26:42,0.00099000099000099,0.006519499101167907,0.00016658791009087478
Provérbios 1:24,0.00165000165000165,0.0065182617872428785,0.0002315003575724782
Romanos 10:10,0.000759000759000759,0.006517833835423502,3.200066010562656e-05
Atos 9:17,0.001815001815001815,0.006513061149699599,0.0002406262875538269
Mateus 22:44,0.000825000825000825,0.006510475251517682,3.3195028794323544e-05
Lucas 10:20,0.001188001188001188,0.006506942439328611,0.00012628746107737901
Zacarias 2:5,0.001419001419001419,0.006505991391233831,0.00012431182499207771
Atos 7:37,0.000891000891000891,0.006497948941239599,7.236290875337197e-05
Atos 7:38,0.001485001485001485,0.006497375992209851,0.0005744407058772803
Jeremias 2:2,0.002079002079002079,0.006496787098652041,0.0005763048332394205
João 3:6,0.001386001386001386,0.006494488761123806,7.08453612410634e-05
Jeremias 30:24,0.001089001089001089,0.006493070614207441,0.00011296443974876054
Gênesis 15:18,0.003663003663003663,0.006490944855600354,0.0020936021062318345
Jeremias 31:8,0.002079002079002079,0.006487371134318534,0.00022309712658584422
Mateus 24:48,0.00132000132000132,0.006484407871943948,0.0002133972027484047
2 Timóteo 3:12,0.0015840015840015839,0.0064834072495113726,0.00020569037786879286
Isaías 1:9,0.002376002376002376,0.006483234434914962,0.0005486470061158646
1 Timóteo 5:17,0.002508002508002508,0.006482381208114072,0.0009599476776941224
Malaquias 3:16,0.003036003036003036,0.006481817515775522,0.001788311633062839
Atos 28:25,0.001023001023001023,0.006480164807682386,3.4821395938872594e-05
1 Reis 1:36,0.00066000066000066,0.006478959019563295,5.0238353744218816e-05
Ezequiel 34:31,0.00099000099000099,0.006478917496665815,6.69946152598955e-05
Mateus 26:24,0.002013002013002013,0.006477587073873164,0.0005792059212156349
Atos 4:8,0.001023001023001023,0.006476022607077811,4.9116886131406095e-05
1 Pedro 5:11,0.000462000462000462,0.006470006420184337,6.328956786686246e-07
1 Reis 22:19,0.001947001947001947,0.0064682505277639454,0.00040203535116936943
Salmos 102:20,0.001056001056001056,0.006468191597691719,0.00017999203454623858
Naum 1:7,0.002013002013002013,0.006463715375735239,0.0007255967547583305
Salmos 132:11,0.001617001617001617,0.006459419352724562,0.0001324989803485618
Êxodo 3:15,0.001617001617001617,0.006458251075606811,0.00023103264034561997
Romanos 6:15,0.000693000693000693,0.006456231962330483,4.869203419857199e-05
Salmos 62:5,0.001386001386001386,0.006455366559543592,0.00012859110032083722
Isaías 12:4,0.002145002145002145,0.006455279770372148,0.00024521440470942635
Lucas 1:19,0.000924000924000924,0.006449644664125635,5.4739674247105914e-05
Mateus 21:28,0.001188001188001188,0.006445730180805614,0.00030758822346673304
Jeremias 33:26,0.001188001188001188,0.0064442512530851,0.00017009357027259674
Lucas 2:21,0.000726000726000726,0.006443452323798505,7.428657406232899e-05
Deuteronômio 13:1,0.001617001617001617,0.00644321231784231,0.0007015665141027324
Mateus 5:22,0.004191004191004191,0.006441621653525981,0.0024866609790149823
Êxodo 15:2,0.002772002772002772,0.006441202674278313,0.0005859290466661909
Lucas 13:25,0.001419001419001419,0.006441165583945415,0.0003069591983418725
Lucas 23:43,0.001023001023001023,0.006440268310492786,0.000525844656095168
Lucas 23:35,0.001617001617001617,0.006432614559466272,0.0002643847549441962
João 6:70,0.001518001518001518,0.006431920259498453,0.00026429148618921936
João 8:47,0.000924000924000924,0.006431243803572078,8.448906815200974e-05
Romanos 11:17,0.001485001485001485,0.006429656014017496,0.0010197174111115674
1 Pedro 4:5,0.000858000858000858,0.006428263755186456,4.278070255707385e-05
Filipenses 4:20,0.000924000924000924,0.006424806287298603,6.335962408626537e-05
Gênesis 18:18,0.000825000825000825,0.006424193172125314,2.027280376341284e-05
Lucas 6:48,0.001452001452001452,0.006424163141384778,0.000319742934285719
Salmos 103:20,0.0017490017490017489,0.006419410963230639,0.0003868364127670009
Lucas 24:27,0.002046002046002046,0.006418889851389956,0.00013283329423180814
Isaías 11:3,0.001254001254001254,0.006415378127254262,0.0002354495196398705
João 15:6,0.001683001683001683,0.006414543654584392,0.0004116309103670661
Atos 4:29,0.0015840015840015839,0.00641396222060137,0.00019332432500221466
Gênesis 28:14,0.001551001551001551,0.006410311287746398,0.0002564507651223223
Romanos 15:30,0.00132000132000132,0.006409402191302731,0.00016015902033966615
Atos 10:2,0.002607002607002607,0.006400050426338193,0.0008079370459577734
Romanos 14:8,0.000858000858000858,0.00639873118177121,7.379337444627053e-05
Isaías 45:5,0.001518001518001518,0.006397641108541442,0.00017643896068388981
2 Timóteo 2:13,0.000924000924000924,0.006396354398976182,0.00021860503802167148
Mateus 24:11,0.000825000825000825,0.006396227553025636,3.838170094965848e-05
Judas 1:13,0.0015840015840015839,0.0063950464601527455,0.0002180543314648662
Salmos 78:8,0.00198000198000198,0.0063938162182539055,0.0003753433118109449
Salmos 119:120,0.001815001815001815,0.006393110289332585,0.0006282131573415937
Joel 3:17,0.001716001716001716,0.006393063846251914,0.0002885009146892338
Salmos 89:1,0.00165000165000165,0.006390673474532749,0.00023741879097856017
João 1:51,0.002244002244002244,0.0063904216369834515,0.0002388519570396178
Salmos 147:19,0.001815001815001815,0.006388560890384852,0.00022410036487077763
João 6:65,0.000726000726000726,0.0063882982079895775,5.369556004687936e-05
Romanos 11:22,0.001551001551001551,0.006388115078089924,0.0003137016532083743
Isaías 42:4,0.001617001617001617,0.006387956514435768,0.00025781681194328383
João 13:17,0.001683001683001683,0.0063871951188417785,0.00037038196802445587
Atos 18:4,0.001188001188001188,0.006384147845174358,0.00010554516487352901
Oseias 2:18,0.001683001683001683,0.006382654799118006,0.000226952174836632
Jeremias 28:6,0.001188001188001188,0.006382309976965965,0.0001504104637130657
1 Coríntios 3:13,0.001155001155001155,0.006376520025957066,0.00012185374442754634
Deuteronômio 32:35,0.002409002409002409,0.006373443053244732,0.00030587775229428684
João 1:42,0.001089001089001089,0.006372434712428644,0.0002761950013999565
Jeremias 10:16,0.0017490017490017489,0.006370972363687903,0.00018395345702273684
Mateus 16:28,0.00099000099000099,0.0063707533794635654,4.860262967547628e-05
Marcos 12:6,0.001122001122001122,0.006368700999721603,0.00014737706248169744
Apocalipse 5:2,0.000462000462000462,0.006367587541614113,7.652401801957754e-05
Isaías 51:17,0.001815001815001815,0.006363526615138271,0.000306456417285544
Gênesis 26:3,0.002343002343002343,0.0063631982124671875,0.0006002572113191498
Salmos 139:1,0.00198000198000198,0.00635983471439631,0.0004371510392643346
Tito 3:2,0.0017490017490017489,0.006359151889250086,0.00033674015109580934
Atos 17:26,0.001782001782001782,0.006358756302468397,0.0005282958510098294
2 Coríntios 9:6,0.001914001914001914,0.006352843926339681,0.0002040789160707309
2 Coríntios 12:15,0.001419001419001419,0.006352318720831324,0.00016528636825658698
1 Coríntios 12:2,0.001023001023001023,0.0063475527244072055,6.198303397996196e-05
Hebreus 10:39,0.001617001617001617,0.006347313754993791,0.0002674634179323359
